slice fieldpos lbda x y rmsx_um rmsy_um
9.000000 0.500000 0.700000 6.916126 13.545804 0.733595 0.706115
9.000000 0.500000 1.000000 6.890329 12.367062 1.616821 0.990497
9.000000 0.500000 1.200000 6.878266 11.800698 2.062188 1.141612
9.000000 0.500000 1.400000 6.866973 11.260984 2.496826 1.288530
9.000000 0.500000 1.600000 6.855519 10.703538 2.955399 1.441032
9.000000 0.500000 1.700200 6.849591 10.410850 3.199882 1.520914
9.000000 1.000000 0.350000 6.777243 18.987251 2.832567 1.494290
9.000000 1.000000 0.400000 6.734802 17.236091 1.888099 0.985009
9.000000 1.000000 0.500000 6.689407 15.272321 0.654843 0.433720
9.000000 1.000000 0.700000 6.651367 13.540853 0.580754 0.352283
9.000000 1.000000 1.000000 6.626565 12.362362 1.475468 0.635065
9.000000 1.000000 1.200000 6.614968 11.796115 1.923050 0.788511
9.000000 1.000000 1.400000 6.604111 11.256512 2.359120 0.936066
9.000000 1.000000 1.600000 6.593099 10.699179 2.818756 1.087557
9.000000 1.000000 1.700200 6.587400 10.406550 3.063678 1.166300
10.000000 -1.000000 0.350000 6.631987 18.983362 2.107952 1.573102
10.000000 -1.000000 0.400000 6.590435 17.232383 1.212971 1.396016
10.000000 -1.000000 0.500000 6.545987 15.268806 0.511692 1.421433
10.000000 -1.000000 0.700000 6.508737 13.537503 1.435066 1.655436
10.000000 -1.000000 1.000000 6.484449 12.359124 2.295405 1.889652
10.000000 -1.000000 1.200000 6.473091 11.792932 2.732884 2.014680
10.000000 -1.000000 1.400000 6.462459 11.253382 3.161280 2.138525
10.000000 -1.000000 1.600000 6.451673 10.696104 3.614301 2.269609
10.000000 -1.000000 1.700200 6.446091 10.403505 3.856135 2.339267
10.000000 -0.500000 0.350000 6.362880 18.977444 2.301906 1.403560
10.000000 -0.500000 0.400000 6.323034 17.226856 1.379077 1.135202
10.000000 -0.500000 0.500000 6.280412 15.263703 0.389660 1.071220
10.000000 -0.500000 0.700000 6.244693 13.532761 1.192964 1.280287
10.000000 -0.500000 1.000000 6.221404 12.354621 2.061679 1.513234
10.000000 -0.500000 1.200000 6.210514 11.788541 2.502053 1.638445
10.000000 -0.500000 1.400000 6.200319 11.249097 2.932664 1.762185
10.000000 -0.500000 1.600000 6.189978 10.691927 3.387542 1.892600
10.000000 -0.500000 1.700200 6.184626 10.399384 3.630211 1.961629
10.000000 0.000000 0.350000 6.093743 18.971808 2.467033 1.329600
10.000000 0.000000 0.400000 6.055597 17.221592 1.528188 0.961616
10.000000 0.000000 0.500000 6.014795 15.258843 0.370470 0.753008
10.000000 0.000000 0.700000 5.980602 13.528246 0.986798 0.911594
10.000000 0.000000 1.000000 5.958309 12.350333 1.867053 1.142461
10.000000 0.000000 1.200000 5.947884 11.784361 2.310617 1.268296
10.000000 0.000000 1.400000 5.938125 11.245017 2.743509 1.392285
10.000000 0.000000 1.600000 5.928226 10.687950 3.200215 1.522219
10.000000 0.000000 1.700200 5.923103 10.395461 3.443680 1.590638
10.000000 0.500000 0.350000 5.824572 18.966454 2.601968 1.361412
10.000000 0.500000 0.400000 5.788122 17.216593 1.654460 0.918049
10.000000 0.500000 0.500000 5.749134 15.254229 0.429424 0.515320
10.000000 0.500000 0.700000 5.716462 13.523959 0.823472 0.550614
10.000000 0.500000 1.000000 5.695160 12.346263 1.715248 0.777348
10.000000 0.500000 1.200000 5.685199 11.780392 2.161446 0.904871
10.000000 0.500000 1.400000 5.675874 11.241145 2.596124 1.029842
10.000000 0.500000 1.600000 5.666415 10.684176 3.054204 1.159633
10.000000 0.500000 1.700200 5.661520 10.391737 3.298254 1.227466
10.000000 1.000000 0.350000 5.555361 18.961382 2.706133 1.488420
10.000000 1.000000 0.400000 5.520603 17.211858 1.755268 1.015924
10.000000 1.000000 0.500000 5.483425 15.249861 0.517368 0.482368
10.000000 1.000000 0.700000 5.452269 13.519902 0.714885 0.213520
10.000000 1.000000 1.000000 5.431955 12.342411 1.610650 0.420974
10.000000 1.000000 1.200000 5.422456 11.776638 2.057701 0.552679
10.000000 1.000000 1.400000 5.413564 11.237482 2.492946 0.679757
10.000000 1.000000 1.600000 5.404544 10.680606 2.951449 0.809490
10.000000 1.000000 1.700200 5.399876 10.388215 3.195671 0.876482
11.000000 -1.000000 0.350000 5.410031 18.958198 2.109829 1.566583
11.000000 -1.000000 0.400000 5.376167 17.208821 1.203087 1.369329
11.000000 -1.000000 0.500000 5.339941 15.246979 0.481715 1.332262
11.000000 -1.000000 0.700000 5.309580 13.517155 1.427177 1.492973
11.000000 -1.000000 1.000000 5.289783 12.339756 2.291162 1.676487
11.000000 -1.000000 1.200000 5.280526 11.774027 2.729147 1.777321
11.000000 -1.000000 1.400000 5.271859 11.234914 3.157545 1.878131
11.000000 -1.000000 1.600000 5.263068 10.678083 3.610169 1.985355
11.000000 -1.000000 1.700200 5.258518 10.385716 3.851655 2.042430
11.000000 -0.500000 0.350000 5.141403 18.953385 2.273061 1.399319
11.000000 -0.500000 0.400000 5.109231 17.204325 1.340276 1.120552
11.000000 -0.500000 0.500000 5.074817 15.242828 0.340908 0.992745
11.000000 -0.500000 0.700000 5.045975 13.513297 1.212392 1.120718
11.000000 -0.500000 1.000000 5.027170 12.336091 2.087017 1.301025
11.000000 -0.500000 1.200000 5.018376 11.770454 2.528266 1.401872
11.000000 -0.500000 1.400000 5.010144 11.231426 2.959092 1.502642
11.000000 -0.500000 1.600000 5.001794 10.674683 3.413724 1.609372
11.000000 -0.500000 1.700200 4.997472 10.382362 3.656104 1.665924
11.000000 0.000000 0.350000 4.872750 18.948854 2.407948 1.326307
11.000000 0.000000 0.400000 4.842267 17.200094 1.460771 0.962847
11.000000 0.000000 0.500000 4.809660 15.238922 0.287882 0.695161
11.000000 0.000000 0.700000 4.782333 13.509667 1.038088 0.755464
11.000000 0.000000 1.000000 4.764516 12.332644 1.924477 0.930227
11.000000 0.000000 1.200000 4.756184 11.767093 2.368780 1.031704
11.000000 0.000000 1.400000 4.748385 11.228147 2.801764 1.133081
11.000000 0.000000 1.600000 4.740473 10.671486 3.258111 1.239800
11.000000 0.000000 1.700200 4.736378 10.379207 3.501239 1.295977
11.000000 0.500000 0.350000 4.604070 18.944605 2.513206 1.358289
11.000000 0.500000 0.400000 4.575272 17.196127 1.559315 0.936834
11.000000 0.500000 0.500000 4.544467 15.235261 0.322932 0.506791
11.000000 0.500000 0.700000 4.518651 13.506267 0.912536 0.402919
11.000000 0.500000 1.000000 4.501819 12.329416 1.807265 0.563993
11.000000 0.500000 1.200000 4.493948 11.763946 2.253471 0.667849
11.000000 0.500000 1.400000 4.486579 11.225076 2.687749 0.771349
11.000000 0.500000 1.600000 4.479105 10.668493 3.145095 0.878993
11.000000 0.500000 1.700200 4.475236 10.376255 3.388647 0.935029
11.000000 1.000000 0.350000 4.335355 18.940639 2.588353 1.485534
11.000000 1.000000 0.400000 4.308240 17.192425 1.633641 1.048281
11.000000 1.000000 0.500000 4.279234 15.231846 0.400934 0.546038
11.000000 1.000000 0.700000 4.254925 13.503097 0.846103 0.151590
11.000000 1.000000 1.000000 4.239075 12.326408 1.739050 0.207981
11.000000 1.000000 1.200000 4.231663 11.761013 2.184969 0.320084
11.000000 1.000000 1.400000 4.224725 11.222215 2.619068 0.428617
11.000000 1.000000 1.600000 4.217686 10.665705 3.076274 0.537778
11.000000 1.000000 1.700200 4.214043 10.373505 3.319762 0.593355
12.000000 -1.000000 0.350000 4.189963 18.938161 2.123296 1.564681
12.000000 -1.000000 0.400000 4.163743 17.190060 1.206112 1.345113
12.000000 -1.000000 0.500000 4.135694 15.229601 0.450830 1.245457
12.000000 -1.000000 0.700000 4.112185 13.500955 1.408141 1.331545
12.000000 -1.000000 1.000000 4.096855 12.324337 2.274938 1.463514
12.000000 -1.000000 1.200000 4.089686 11.758977 2.713327 1.539944
12.000000 -1.000000 1.400000 4.082975 11.220212 3.141733 1.617619
12.000000 -1.000000 1.600000 4.076167 10.663737 3.594052 1.700951
12.000000 -1.000000 1.700200 4.072643 10.371555 3.835265 1.745443
12.000000 -0.500000 0.350000 3.921703 18.934447 2.255641 1.399319
12.000000 -0.500000 0.400000 3.897166 17.186591 1.314625 1.108292
12.000000 -0.500000 0.500000 3.870918 15.226396 0.299606 0.918342
12.000000 -0.500000 0.700000 3.848918 13.497976 1.222540 0.962645
12.000000 -0.500000 1.000000 3.834574 12.321506 2.101439 1.088726
12.000000 -0.500000 1.200000 3.827865 11.756216 2.543300 1.164950
12.000000 -0.500000 1.400000 3.821585 11.217518 2.974245 1.242724
12.000000 -0.500000 1.600000 3.815215 10.661110 3.428641 1.325876
12.000000 -0.500000 1.700200 3.811918 10.368963 3.670776 1.370029
12.000000 0.000000 0.350000 3.653427 18.931015 2.360024 1.326984
12.000000 0.000000 0.400000 3.630570 17.183385 1.406453 0.966462
12.000000 0.000000 0.500000 3.606118 15.223437 0.218276 0.646883
12.000000 0.000000 0.700000 3.585625 13.495226 1.081872 0.603112
12.000000 0.000000 1.000000 3.572262 12.318895 1.971820 0.717619
12.000000 0.000000 1.200000 3.566013 11.753670 2.416462 0.794439
12.000000 0.000000 1.400000 3.560163 11.215032 2.849359 0.873455
12.000000 0.000000 1.600000 3.554229 10.658687 3.305302 0.957440
12.000000 0.000000 1.700200 3.551157 10.366573 3.548110 1.001644
12.000000 0.500000 0.350000 3.385129 18.927866 2.435300 1.359030
12.000000 0.500000 0.400000 3.363949 17.180446 1.477132 0.957750
12.000000 0.500000 0.500000 3.341291 15.220725 0.234685 0.517307
12.000000 0.500000 0.700000 3.322300 13.492707 0.994441 0.275012
12.000000 0.500000 1.000000 3.309917 12.316503 1.889468 0.349988
12.000000 0.500000 1.200000 3.304126 11.751338 2.335291 0.430430
12.000000 0.500000 1.400000 3.298705 11.212758 2.768996 0.514040
12.000000 0.500000 1.600000 3.293206 10.656470 3.225563 0.601205
12.000000 0.500000 1.700200 3.290360 10.364386 3.468636 0.646175
12.000000 1.000000 0.350000 3.116804 18.925000 2.481123 1.486626
12.000000 1.000000 0.400000 3.097298 17.177771 1.524927 1.082586
12.000000 1.000000 0.500000 3.076431 15.218259 0.313523 0.620484
12.000000 1.000000 0.700000 3.058941 13.490419 0.967740 0.238172
12.000000 1.000000 1.000000 3.047536 12.314332 1.857074 0.048605
12.000000 1.000000 1.200000 3.042203 11.749223 2.301722 0.118613
12.000000 1.000000 1.400000 3.037209 11.210694 2.734645 0.207152
12.000000 1.000000 1.600000 3.032144 10.654459 3.190607 0.294755
12.000000 1.000000 1.700200 3.029523 10.362403 3.433416 0.338276
13.000000 -1.000000 0.350000 2.971361 18.923228 2.149679 1.567302
13.000000 -1.000000 0.400000 2.952755 17.176080 1.223193 1.322917
13.000000 -1.000000 0.500000 2.932847 15.216653 0.417431 1.160595
13.000000 -1.000000 0.700000 2.916160 13.488886 1.375755 1.170675
13.000000 -1.000000 1.000000 2.905278 12.312850 2.244894 1.250170
13.000000 -1.000000 1.200000 2.900189 11.747765 2.683694 1.302029
13.000000 -1.000000 1.400000 2.895424 11.209260 3.112200 1.356575
13.000000 -1.000000 1.600000 2.890590 10.653050 3.564377 1.416142
13.000000 -1.000000 1.700200 2.888089 10.361007 3.805428 1.448144
13.000000 -0.500000 0.350000 2.703362 18.920608 2.251098 1.403697
13.000000 -0.500000 0.400000 2.686431 17.173631 1.303419 1.098144
13.000000 -0.500000 0.500000 2.668315 15.214389 0.263144 0.848242
13.000000 -0.500000 0.700000 2.653131 13.486781 1.220744 0.806141
13.000000 -0.500000 1.000000 2.643228 12.310849 2.102912 0.875799
13.000000 -0.500000 1.200000 2.638597 11.745813 2.545276 0.927147
13.000000 -0.500000 1.400000 2.634262 11.207354 2.976353 0.982086
13.000000 -0.500000 1.600000 2.629863 10.651191 3.430615 1.042070
13.000000 -0.500000 1.700200 2.627587 10.359173 3.672588 1.074088
13.000000 0.000000 0.350000 2.435354 18.918271 2.324789 1.332031
13.000000 0.000000 0.400000 2.420095 17.171448 1.366616 0.972430
13.000000 0.000000 0.500000 2.403769 15.212373 0.161749 0.609965
13.000000 0.000000 0.700000 2.390084 13.484906 1.114812 0.457855
13.000000 0.000000 1.000000 2.381160 12.309068 2.006825 0.504235
13.000000 0.000000 1.200000 2.376986 11.744077 2.451616 0.556024
13.000000 0.000000 1.400000 2.373078 11.205659 2.884388 0.613543
13.000000 0.000000 1.600000 2.369114 10.649539 3.339992 0.676185
13.000000 0.000000 1.700200 2.367062 10.357543 3.582548 0.709175
13.000000 0.500000 0.350000 2.167331 18.916217 2.369798 1.364273
13.000000 0.500000 0.400000 2.153743 17.169531 1.409299 0.981044
13.000000 0.500000 0.500000 2.139204 15.210605 0.170634 0.546000
13.000000 0.500000 0.700000 2.127017 13.483264 1.065279 0.208618
13.000000 0.500000 1.000000 2.119069 12.307509 1.959415 0.136028
13.000000 0.500000 1.200000 2.115351 11.742557 2.404716 0.194760
13.000000 0.500000 1.400000 2.111871 11.204177 2.837839 0.264896
13.000000 0.500000 1.600000 2.108340 10.648094 3.293712 0.336945
13.000000 0.500000 1.700200 2.106513 10.356117 3.536383 0.372934
13.000000 1.000000 0.350000 1.899287 18.914447 2.385959 1.492489
13.000000 1.000000 0.400000 1.887369 17.167880 1.430456 1.119330
13.000000 1.000000 0.500000 1.874616 15.209084 0.265080 0.703072
13.000000 1.000000 0.700000 1.863925 13.481854 1.076381 0.385023
13.000000 1.000000 1.000000 1.856952 12.306172 1.962278 0.237795
13.000000 1.000000 1.200000 1.853690 11.741255 2.405736 0.206654
13.000000 1.000000 1.400000 1.850637 11.202907 2.837606 0.206211
13.000000 1.000000 1.600000 1.847539 10.646857 3.292498 0.227342
13.000000 1.000000 1.700200 1.845936 10.354897 3.534742 0.242885
14.000000 -1.000000 0.350000 1.753810 18.913382 2.189826 1.574048
14.000000 -1.000000 0.400000 1.742793 17.166863 1.255123 1.302210
14.000000 -1.000000 0.500000 1.731002 15.208118 0.381701 1.077351
14.000000 -1.000000 0.700000 1.721116 13.480932 1.328373 1.010022
14.000000 -1.000000 1.000000 1.714667 12.305280 2.199703 1.035911
14.000000 -1.000000 1.200000 1.711651 11.740377 2.639014 1.063079
14.000000 -1.000000 1.400000 1.708827 11.202044 3.067780 1.094663
14.000000 -1.000000 1.600000 1.705962 10.646009 3.520040 1.130857
14.000000 -1.000000 1.700200 1.704478 10.354057 3.761069 1.150632
14.000000 -0.500000 0.350000 1.485963 18.911852 2.260413 1.412271
14.000000 -0.500000 0.400000 1.476615 17.165432 1.307540 1.089783
14.000000 -0.500000 0.500000 1.466611 15.206793 0.229941 0.783058
14.000000 -0.500000 0.700000 1.458222 13.479698 1.205117 0.652042
14.000000 -0.500000 1.000000 1.452750 12.304106 2.090010 0.661795
14.000000 -0.500000 1.200000 1.450190 11.739231 2.532877 0.687969
14.000000 -0.500000 1.400000 1.447793 11.200924 2.964177 0.720614
14.000000 -0.500000 1.600000 1.445362 10.644916 3.418474 0.758543
14.000000 -0.500000 1.700200 1.444103 10.352979 3.660400 0.779123
14.000000 0.000000 0.350000 1.218113 18.910606 2.303320 1.341540
14.000000 0.000000 0.400000 1.210434 17.164267 1.342234 0.980695
14.000000 0.000000 0.500000 1.202215 15.205717 0.118889 0.586558
14.000000 0.000000 0.700000 1.195321 13.478696 1.134718 0.329990
14.000000 0.000000 1.000000 1.190824 12.303154 2.027948 0.290299
14.000000 0.000000 1.200000 1.188721 11.738303 2.472832 0.316233
14.000000 0.000000 1.400000 1.186751 11.200017 2.905532 0.355413
14.000000 0.000000 1.600000 1.184752 10.644032 3.360933 0.401354
14.000000 0.000000 1.700200 1.183717 10.352106 3.603340 0.425569
14.000000 0.500000 0.350000 0.950257 18.909645 2.317823 1.374375
14.000000 0.500000 0.400000 0.944245 17.163370 1.356811 1.006944
14.000000 0.500000 0.500000 0.937809 15.204890 0.139741 0.590967
14.000000 0.500000 0.700000 0.932410 13.477928 1.122762 0.259695
14.000000 0.500000 1.000000 0.928888 12.302425 2.015495 0.090588
14.000000 0.500000 1.200000 0.927239 11.737592 2.460271 0.080515
14.000000 0.500000 1.400000 0.925696 11.199324 2.892897 0.125211
14.000000 0.500000 1.600000 0.924130 10.643357 3.348236 0.179636
14.000000 0.500000 1.700200 0.923319 10.351440 3.590614 0.206285
14.000000 1.000000 0.350000 0.682386 18.908968 2.303986 1.503679
14.000000 1.000000 0.400000 0.678042 17.162740 1.351171 1.158962
14.000000 1.000000 0.500000 0.673389 15.204311 0.259131 0.792355
14.000000 1.000000 0.700000 0.669485 13.477394 1.170257 0.547618
14.000000 1.000000 1.000000 0.666936 12.301919 2.053116 0.457013
14.000000 1.000000 1.200000 0.665743 11.737100 2.495553 0.437989
14.000000 1.000000 1.400000 0.664626 11.198845 2.926560 0.431811
14.000000 1.000000 1.600000 0.663492 10.642890 3.380622 0.433640
14.000000 1.000000 1.700200 0.662905 10.350980 3.622441 0.436429
15.000000 -1.000000 0.350000 0.536893 18.908611 2.244127 1.584238
15.000000 -1.000000 0.400000 0.533450 17.162399 1.302366 1.282393
15.000000 -1.000000 0.500000 0.529760 15.203986 0.346884 0.995567
15.000000 -1.000000 0.700000 0.526662 13.477084 1.264917 0.849517
15.000000 -1.000000 1.000000 0.524639 12.301619 2.138574 0.820242
15.000000 -1.000000 1.200000 0.523692 11.736805 2.578572 0.822636
15.000000 -1.000000 1.400000 0.522804 11.198555 3.007814 0.831727
15.000000 -1.000000 1.600000 0.521904 10.642605 3.460426 0.845514
15.000000 -1.000000 1.700200 0.521437 10.350698 3.701593 0.853709
15.000000 -0.500000 0.350000 0.269088 18.908169 2.284090 1.424557
15.000000 -0.500000 0.400000 0.267312 17.161983 1.327478 1.082846
15.000000 -0.500000 0.500000 0.265406 15.203598 0.201688 0.723930
15.000000 -0.500000 0.700000 0.263803 13.476719 1.174522 0.503100
15.000000 -0.500000 1.000000 0.262754 12.301271 2.061913 0.446556
15.000000 -0.500000 1.200000 0.262262 11.736464 2.505357 0.447020
15.000000 -0.500000 1.400000 0.261801 11.198220 2.937022 0.459074
15.000000 -0.500000 1.600000 0.261333 10.642277 3.391563 0.478346
15.000000 -0.500000 1.700200 0.261091 10.350374 3.633576 0.489643
15.000000 0.000000 0.350000 0.001289 18.908013 2.296222 1.355288
15.000000 0.000000 0.400000 0.001180 17.161836 1.333869 0.991189
15.000000 0.000000 0.500000 0.001057 15.203461 0.094052 0.578832
15.000000 0.000000 0.700000 0.000947 13.476589 1.140390 0.250956
15.000000 0.000000 1.000000 0.000872 12.301146 2.034329 0.084941
15.000000 0.000000 1.200000 0.000836 11.736341 2.479320 0.078880
15.000000 0.000000 1.400000 0.000801 11.198100 2.912050 0.124667
15.000000 0.000000 1.600000 0.000766 10.642160 3.367430 0.177981
15.000000 0.000000 1.700200 0.000747 10.350257 3.609807 0.203681
15.000000 0.500000 0.350000 -0.266510 18.908143 2.280060 1.389394
15.000000 0.500000 0.400000 -0.264952 17.161957 1.320268 1.035649
15.000000 0.500000 0.500000 -0.263293 15.203573 0.144289 0.649983
15.000000 0.500000 0.700000 -0.261908 13.476694 1.165761 0.386992
15.000000 0.500000 1.000000 -0.261009 12.301246 2.056834 0.307779
15.000000 0.500000 1.200000 -0.260590 11.736439 2.501142 0.307349
15.000000 0.500000 1.400000 -0.260199 11.198195 2.933397 0.323603
15.000000 0.500000 1.600000 -0.259802 10.642253 3.388400 0.349395
15.000000 0.500000 1.700200 -0.259597 10.350349 3.630611 0.364189
15.000000 1.000000 0.350000 -0.534315 18.908559 2.235921 1.520483
15.000000 1.000000 0.400000 -0.531090 17.162348 1.287636 1.201879
15.000000 1.000000 0.500000 -0.527647 15.203936 0.283980 0.887645
15.000000 1.000000 0.700000 -0.524768 13.477034 1.248617 0.717595
15.000000 1.000000 1.000000 -0.522895 12.301570 2.128780 0.680726
15.000000 1.000000 1.200000 -0.522020 11.736755 2.570382 0.682617
15.000000 1.000000 1.400000 -0.521202 11.198505 3.000739 0.692585
15.000000 1.000000 1.600000 -0.520372 10.642556 3.454229 0.708086
15.000000 1.000000 1.700200 -0.519944 10.350648 3.695777 0.717325
16.000000 -1.000000 0.350000 -0.679807 18.908908 2.312530 1.596945
16.000000 -1.000000 0.400000 -0.675680 17.162681 1.365062 1.262817
16.000000 -1.000000 0.500000 -0.671274 15.204253 0.321032 0.915340
16.000000 -1.000000 0.700000 -0.667588 13.477336 1.184887 0.689686
16.000000 -1.000000 1.000000 -0.665190 12.301862 2.061276 0.602785
16.000000 -1.000000 1.200000 -0.664070 11.737043 2.502194 0.580356
16.000000 -1.000000 1.400000 -0.663022 11.198788 2.932167 0.568213
16.000000 -1.000000 1.600000 -0.661959 10.642834 3.385429 0.562251
16.000000 -1.000000 1.700200 -0.661410 10.350924 3.626906 0.560725
16.000000 -0.500000 0.350000 -0.947678 18.909555 2.322161 1.439799
16.000000 -0.500000 0.400000 -0.941884 17.163281 1.363334 1.076948
16.000000 -0.500000 0.500000 -0.935694 15.204801 0.186300 0.672710
16.000000 -0.500000 0.700000 -0.930515 13.477841 1.128580 0.367688
16.000000 -0.500000 1.000000 -0.927142 12.302339 2.018424 0.231574
