,,snr,exptime,slewtime,calibtime,z,x1,c,t0,ra,dec,magabs,magobs,x0,template,fields,survey,mwebv
lowz,2144,20.0,124.52000000000001,1087.0038490180589,150.0,0.11965,-1.89,0.016,61899.4,355.32312,-18.469479,-19.12216,19.682495,0.00021264079,salt2,,lowz,0.026938312
lowz,2147,20.0,90.56,1019.8423159601198,150.0,0.10915,0.105,-0.009,61897.66,351.5626,-54.291916,-19.402111,19.188305,0.00033521443,salt2,,lowz,0.015234714
lowz,2156,20.0,147.16,1042.1114215786556,150.0,0.14695,-0.06,2.7755576e-16,61905.434,347.5644,-17.495686,-19.319183,19.969213,0.00016328995,salt2,,lowz,0.039663248
lowz,2209,20.0,82.07000000000001,1023.175478779269,150.0,0.09855,0.58,0.035,61896.2,25.436596,-26.307287,-19.365814,18.987606,0.00040327595,salt2,,lowz,0.019935828
lowz,2210,20.0,56.6,2756.01019833375,150.0,0.08695,-8.526513e-14,-0.166,61894.91,142.1964,-1.922522,-19.900042,18.164585,0.0008606183,salt2,,lowz,0.0374272
lowz,2211,20.0,90.56,2666.9462495254693,150.0,0.11905,0.795,-0.016,61899.293,343.89066,-67.51269,-19.488958,19.303942,0.00030134764,salt2,,lowz,0.035994455
lowz,2212,20.0,113.2,1089.2533376820022,150.0,0.13655,0.25,-0.102,61902.867,17.159353,-33.533527,-19.565884,19.549023,0.00024045582,salt2,,lowz,0.028715529
lowz,2215,20.0,169.8,1148.554027511696,150.0,0.12185,-1.965,0.266,61899.812,325.14087,-39.557793,-18.15677,20.690521,8.403035e-05,salt2,,lowz,0.029494287
lowz,2223,20.0,113.2,727.4661955123463,150.0,0.12085,-0.08,0.008,61899.61,318.0334,-62.13278,-19.320997,19.507006,0.0002499437,salt2,,lowz,0.04691536
lowz,2238,20.0,135.84,990.3879864352009,150.0,0.14595,1.135,0.035,61905.168,16.445427,-48.281902,-19.291609,19.980614,0.00016158445,salt2,,lowz,0.019583179
lowz,2251,20.0,101.88,676.047496068307,150.0,0.11515,0.975,0.073,61898.62,13.735005,-27.682415,-19.256214,19.458885,0.00026127082,salt2,,lowz,0.01920308
lowz,2282,20.0,31.130000000000003,329.3646868013131,150.0,0.05845,1.53,-0.097,61892.902,15.802953,-22.674053,-19.780796,17.378773,0.0017747442,salt2,,lowz,0.022020407
lowz,2286,20.0,65.09,1384.4894403934868,150.0,0.08635,0.43,0.015,61894.848,319.89893,-54.45715,-19.190334,18.858376,0.00045424927,salt2,,lowz,0.049736846
lowz,2292,20.0,158.48000000000002,1979.1903088870733,150.0,0.14315,0.08,0.163,61904.46,36.26417,-4.4904666,-18.824081,20.402296,0.00010957883,salt2,,lowz,0.029391056
lowz,2301,20.0,113.2,1645.2484834956958,150.0,0.12455,0.415,0.081,61900.324,332.578,-18.549324,-19.016039,19.882603,0.00017684957,salt2,,lowz,0.031194387
lowz,2304,20.0,59.43,1278.947444351834,150.0,0.07595,0.425,0.086,61893.953,348.81116,-64.69833,-19.18593,18.568739,0.00059312873,salt2,,lowz,0.02841357
lowz,2312,20.0,33.96,1283.6316321895576,150.0,0.04945,-0.9,0.051,61892.55,63.855503,-40.774612,-19.000235,17.782408,0.0012237182,salt2,,lowz,0.023267658
lowz,2317,20.0,158.48000000000002,2032.544047246455,150.0,0.14435,0.16,0.142,61904.754,340.04718,-6.917295,-18.861012,20.385115,0.000111326575,salt2,,lowz,0.047168378
lowz,2321,20.0,101.88,871.9707275312651,150.0,0.14115,2.38,-0.141,61903.94,332.7707,-35.535755,-20.127708,19.065407,0.00037538962,salt2,,lowz,0.017033119
lowz,2375,20.0,67.92,770.7899884644305,150.0,0.07485,0.645,0.257,61893.875,344.75262,-59.173683,-18.70993,19.011421,0.00039452646,salt2,,lowz,0.027675455
lowz,2378,20.0,147.16,1129.3953389070946,150.0,0.14435,-0.61,-0.022,61904.766,52.96318,-46.91266,-19.422361,19.823765,0.00018669755,salt2,,lowz,0.015176121
lowz,2394,20.0,16.98,3000.1692804767226,150.0,0.03735,-0.315,-0.096,61892.24,198.76709,-0.81566894,-19.372551,16.781824,0.0030754928,salt2,,lowz,0.026347166
lowz,2421,20.0,90.56,2514.035403207048,150.0,0.09925,-1.93,0.031,61896.285,81.6979,-60.690964,-19.051733,19.318066,0.00029745334,salt2,,lowz,0.04199915
lowz,2426,20.0,76.41,1200.6146638980572,150.0,0.07375,-0.335,0.323,61893.793,333.49103,-64.36241,-18.180662,19.506899,0.0002499685,salt2,,lowz,0.03281559
lowz,2430,20.0,169.8,2487.7490222950887,150.0,0.14345,0.245,0.189,61904.52,207.98825,-3.8349519,-18.764437,20.466892,0.00010324948,salt2,,lowz,0.038805585
lowz,2439,20.0,101.88,2636.947324332292,150.0,0.10385,-0.59,0.157,61896.89,346.08868,-60.948486,-18.724545,19.750233,0.0001997797,salt2,,lowz,0.030443737
lowz,2462,20.0,135.84,2672.3775814335468,150.0,0.13265,0.595,0.108,61901.977,147.12215,-8.304146,-18.97418,20.072464,0.00014847699,salt2,,lowz,0.03749152
lowz,2480,20.0,90.56,2872.0360118991675,150.0,0.08915,-0.215,0.23,61895.133,27.91854,-4.643062,-18.459303,19.6628,0.0002165332,salt2,,lowz,0.03566579
lowz,2485,20.0,56.6,1714.7404651343418,150.0,0.06865,0.365,0.161,61893.45,323.54938,-36.388947,-18.947004,18.577305,0.0005884677,salt2,,lowz,0.045822717
lowz,2488,20.0,158.48000000000002,2539.0283420667934,150.0,0.14175,-0.03,0.135,61904.105,73.14346,-3.881657,-18.845816,20.357323,0.00011421297,salt2,,lowz,0.049755335
lowz,2511,20.0,147.16,2221.8739914587104,150.0,0.13055,1.075,0.248,61901.53,162.38318,-0.65895617,-18.703865,20.30524,0.00011982531,salt2,,lowz,0.046353243
lowz,2533,20.0,101.88,3211.090684531723,150.0,0.12145,-0.1,-0.033,61899.727,15.372087,-34.77938,-19.130991,19.708603,0.0002075886,salt2,,lowz,0.0222429
lowz,2545,20.0,90.56,2883.367022864597,150.0,0.10635,0.745,0.12,61897.254,159.96884,-16.706793,-18.989634,19.540369,0.00024238016,salt2,,lowz,0.04840043
lowz,2561,20.0,87.73,1884.5012939844678,150.0,0.10645,-0.75,-0.08,61897.258,77.38166,-36.912075,-19.539572,18.992613,0.00040142037,salt2,,lowz,0.03133846
lowz,2577,20.0,124.52000000000001,455.7300522881685,150.0,0.14625,0.575,-0.085,61905.24,74.66863,-26.21236,-19.733751,19.543333,0.00024171929,salt2,,lowz,0.046570897
lowz,2590,20.0,101.88,846.179865210463,150.0,0.10945,0.115,0.083,61897.703,42.833363,-30.171238,-19.026047,19.570755,0.00023569087,salt2,,lowz,0.023523793
lowz,2603,20.0,135.84,832.9951136891832,150.0,0.13725,0.59,0.099,61903.016,12.8276005,-44.68242,-19.12218,20.004786,0.00015802668,salt2,,lowz,0.014386079
lowz,2608,20.0,113.2,1002.3624229474244,150.0,0.12535,0.67,0.072,61900.47,342.1663,-20.28974,-19.131416,19.782238,0.00019397662,salt2,,lowz,0.042733278
lowz,2631,20.0,101.88,3435.3748711564717,150.0,0.10775,-0.39,0.133,61897.453,139.95062,-9.610317,-18.799236,19.76116,0.00019777939,salt2,,lowz,0.044076987
lowz,2656,20.0,135.84,2980.260988715995,150.0,0.13545,-0.27,0.075,61902.598,11.453231,-16.391588,-18.904507,20.191334,0.0001330795,salt2,,lowz,0.021810519
lowz,2664,20.0,45.28,632.484368693181,150.0,0.06365,-0.355,0.028,61893.16,352.10147,-20.365978,-19.078903,18.273645,0.0007783712,salt2,,lowz,0.03392524
lowz,2691,20.0,113.2,955.6967920584309,150.0,0.11825,0.625,0.138,61899.14,27.694607,-25.99094,-18.891674,19.885466,0.0001763838,salt2,,lowz,0.018340155
lowz,2705,20.0,16.98,394.9210128068616,150.0,0.03475,-0.165,-0.094,61892.19,22.927608,-19.011116,-19.62486,16.368732,0.00449937,salt2,,lowz,0.017530197
lowz,2726,20.0,135.84,683.0659504362256,150.0,0.14965,-0.1,-0.044,61906.168,13.737738,-38.453968,-19.394083,19.937477,0.00016813345,salt2,,lowz,0.0154409185
lowz,2744,20.0,82.07000000000001,640.5415884758108,150.0,0.10295,-0.505,-0.057,61896.773,37.57871,-46.11126,-19.255482,19.199106,0.0003318959,salt2,,lowz,0.024287356
lowz,2746,20.0,73.58,1103.7743353681578,150.0,0.08885,1.095,0.166,61895.1,336.6506,-50.356834,-19.092411,19.021936,0.00039072434,salt2,,lowz,0.018917426
lowz,2761,20.0,73.58,989.7272707305324,150.0,0.08515,0.05,0.12,61894.734,15.731266,-31.280973,-18.88694,19.129622,0.00035383148,salt2,,lowz,0.028541837
lowz,2762,20.0,169.8,833.4362523184084,150.0,0.14115,-2.175,0.063,61903.957,41.70422,-51.311165,-18.626904,20.56621,9.422377e-05,salt2,,lowz,0.031026192
lowz,2772,20.0,113.2,703.4756217653133,150.0,0.13275,-1.405,-0.146,61902.016,11.432109,-67.51009,-19.415842,19.632576,0.00022264585,salt2,,lowz,0.026149927
lowz,2773,20.0,147.16,714.1211540279279,150.0,0.11305,0.29,0.363,61898.277,23.862598,-46.071575,-18.174881,20.497292,0.000100398785,salt2,,lowz,0.021698073
lowz,2789,20.0,113.2,885.8171201655575,150.0,0.13325,0.135,-0.025,61902.117,68.36951,-63.15399,-19.4574,19.599869,0.00022945488,salt2,,lowz,0.042422425
lowz,2802,20.0,48.11,2162.272272933563,150.0,0.07025,0.545,0.027,61893.555,173.39574,-11.303433,-19.25971,18.317032,0.00074787973,salt2,,lowz,0.03849701
lowz,2804,20.0,76.41,2208.51434893131,150.0,0.06695,-0.18,0.46,61893.344,79.859,-23.967665,-17.858458,19.60884,0.00022756666,salt2,,lowz,0.033943642
lowz,2811,20.0,113.2,2950.1362676872186,150.0,0.13125,-1.835,-0.15,61901.688,208.45648,-6.309397,-19.612503,19.409178,0.00027351035,salt2,,lowz,0.030710805
lowz,2817,20.0,124.52000000000001,2657.5718792921957,150.0,0.13095,-1.525,-0.104,61901.617,339.03937,-51.41932,-19.575974,19.440325,0.0002657753,salt2,,lowz,0.017440967
lowz,2820,20.0,101.88,1860.2309483775177,150.0,0.09975,-1.165,0.182,61896.35,62.818665,-16.7085,-18.524603,19.856827,0.00018109819,salt2,,lowz,0.034432355
lowz,2823,20.0,82.07000000000001,859.401064620055,150.0,0.10915,0.715,-0.06,61897.664,51.289135,-43.836285,-19.818089,18.772327,0.0004917154,salt2,,lowz,0.017119473
lowz,2828,20.0,101.88,1934.8443330868997,150.0,0.11765,0.115,0.029,61899.043,139.00662,-17.33525,-19.24142,19.52383,0.00024610062,salt2,,lowz,0.043964643
lowz,2845,20.0,56.6,3003.621648013029,150.0,0.07425,0.385,0.064,61893.824,331.57965,-37.570374,-19.199957,18.503023,0.0006301375,salt2,,lowz,0.025036944
lowz,2873,20.0,73.58,1457.5038099544443,150.0,0.09715,0.095,-0.031,61896.023,49.204674,-48.42278,-19.449059,18.871271,0.00044888622,salt2,,lowz,0.026091281
lowz,2889,20.0,113.2,3118.7487315184935,150.0,0.13485,0.795,-0.05,61902.47,218.99855,-1.865512,-19.671783,19.413597,0.00027239937,salt2,,lowz,0.0476991
lowz,2901,20.0,135.84,2435.3153601614163,150.0,0.13825,0.34,0.046,61903.25,337.15567,-67.49368,-19.1882,19.955893,0.00016530565,salt2,,lowz,0.035103623
lowz,2902,20.0,101.88,950.6867692442695,150.0,0.12705,1.345,0.005,61900.812,335.12503,-34.639652,-19.597908,19.347353,0.00028953652,salt2,,lowz,0.018031167
lowz,2906,20.0,124.52000000000001,628.3323307347407,150.0,0.13035,-0.175,0.029,61901.492,332.41837,-16.206215,-19.1609,19.8446,0.00018314905,salt2,,lowz,0.04026315
lowz,2925,20.0,147.16,535.6994730228146,150.0,0.14435,0.745,0.103,61904.75,326.8582,-2.7903657,-19.23019,20.015938,0.00015641193,salt2,,lowz,0.04784181
lowz,2973,20.0,158.48000000000002,1122.8982431290808,150.0,0.14965,-1.78,-0.07,61906.15,347.25775,-38.77394,-19.23482,20.096739,0.00014519409,salt2,,lowz,0.022211466
lowz,2990,20.0,124.52000000000001,787.181028746581,150.0,0.14345,0.27,-0.074,61904.527,19.927664,-37.32705,-19.50065,19.730679,0.00020341038,salt2,,lowz,0.021661494
lowz,3000,20.0,135.84,622.2533140652054,150.0,0.13155,-1.92,-0.031,61901.758,28.080196,-54.78594,-19.0345,19.99255,0.00015981765,salt2,,lowz,0.0438552
lowz,3010,20.0,147.16,2378.292314517225,150.0,0.14445,-0.495,0.032,61904.777,145.76646,-11.02482,-19.11796,20.129805,0.00014083889,salt2,,lowz,0.049445625
lowz,3015,20.0,147.16,2403.7443837741757,150.0,0.13175,-2.05,0.04,61901.78,20.04746,-59.47866,-18.864483,20.166143,0.00013620334,salt2,,lowz,0.033470165
lowz,3034,20.0,158.48000000000002,1093.8587083504983,150.0,0.13615,-1.035,0.117,61902.76,23.200888,-20.325678,-18.580193,20.527798,9.761706e-05,salt2,,lowz,0.021448445
lowz,3039,20.0,90.56,1306.090167865118,150.0,0.09915,-0.26,0.143,61896.28,69.17048,-1.5689813,-18.909378,19.458086,0.00026146302,salt2,,lowz,0.042189777
lowz,3090,20.0,101.88,2298.3606763035436,150.0,0.11565,-0.04,0.014,61898.695,335.97174,-17.297571,-19.368032,19.357178,0.00028692835,salt2,,lowz,0.045089807
lowz,3113,20.0,113.2,894.0764249386787,150.0,0.13625,0.43,-0.062,61902.797,349.92822,-45.337505,-19.620142,19.48958,0.00025398761,salt2,,lowz,0.012234433
lowz,3135,20.0,113.2,344.4989966129098,150.0,0.11745,-1.005,0.011,61899.016,358.0596,-43.715145,-19.141834,19.619442,0.00022535521,salt2,,lowz,0.014285543
lowz,3140,20.0,124.52000000000001,376.68155447853593,150.0,0.14465,-0.115,-0.09,61904.82,7.8027916,-46.59285,-19.449213,19.801826,0.00019050836,salt2,,lowz,0.015446554
lowz,3160,20.0,39.620000000000005,1645.5282639676238,150.0,0.05205,1.51,0.314,61892.64,81.85511,-21.665585,-18.697365,18.200565,0.00083256536,salt2,,lowz,0.046868693
lowz,3164,20.0,147.16,2056.7038856128056,150.0,0.13875,-1.98,-0.065,61903.383,353.25296,-18.938951,-19.097424,20.055191,0.0001508581,salt2,,lowz,0.040588893
lowz,3200,20.0,90.56,515.0435441348441,150.0,0.11175,0.945,0.049,61898.062,5.869013,-25.907074,-19.29915,19.34607,0.00028987927,salt2,,lowz,0.017966693
lowz,3279,20.0,147.16,3289.0875675761504,150.0,0.11865,-0.745,0.274,61899.215,154.3955,-5.1161437,-18.433197,20.351835,0.000114791736,salt2,,lowz,0.048596036
lowz,3299,20.0,135.84,356.0027973590519,150.0,0.13575,-1.61,-0.068,61902.668,158.81256,-9.956839,-19.35784,19.743216,0.00020107518,salt2,,lowz,0.046921086
lowz,3301,20.0,87.73,2184.3983001296606,150.0,0.11005,0.43,-0.052,61897.793,64.146805,-37.896652,-19.460888,19.148638,0.00034768798,salt2,,lowz,0.025003826
lowz,3317,20.0,113.2,1825.1444143884432,150.0,0.13775,0.375,-0.12,61903.145,340.58072,-22.347353,-19.699366,19.43618,0.00026679208,salt2,,lowz,0.031864
lowz,3326,20.0,113.2,806.758182171428,150.0,0.12545,-0.505,-0.025,61900.5,8.697885,-31.064985,-19.314016,19.60151,0.00022910845,salt2,,lowz,0.022261538
lowz,3339,20.0,124.52000000000001,516.9095696353054,150.0,0.14445,0.89,-0.025,61904.79,21.62167,-39.799473,-19.447498,19.800266,0.00019078233,salt2,,lowz,0.021146426
lowz,3344,20.0,101.88,728.8730143496996,150.0,0.10255,-0.2,0.146,61896.72,359.8094,-25.672735,-18.900202,19.54536,0.00024126828,salt2,,lowz,0.022170246
lowz,3393,20.0,113.2,894.6711418652988,150.0,0.11265,-0.63,0.141,61898.207,32.5132,-38.776737,-18.771544,19.892368,0.00017526603,salt2,,lowz,0.022066655
lowz,3407,20.0,73.58,969.2190670000082,150.0,0.08975,-1.46,-0.028,61895.195,1.555277,-18.392256,-19.239714,18.897831,0.00043803823,salt2,,lowz,0.03101112
lowz,3410,20.0,50.94,698.6579742314352,150.0,0.05895,-0.92,0.198,61892.926,21.578634,-30.260822,-18.545692,18.633135,0.00055897294,salt2,,lowz,0.02390912
lowz,3413,20.0,45.28,853.9159103644138,150.0,0.06945,-1.495,-0.157,61893.504,357.3104,-12.547993,-19.682457,17.868212,0.0011307322,salt2,,lowz,0.030842701
lowz,3418,20.0,48.11,1184.8781174630542,150.0,0.06795,-0.53,-0.014,61893.41,321.75516,-43.08918,-19.204044,18.296955,0.0007618383,salt2,,lowz,0.03753738
lowz,3420,20.0,101.88,1767.2867104323227,150.0,0.10815,-2.37,-0.078,61897.52,36.350952,-14.370203,-19.276749,19.292261,0.0003046074,salt2,,lowz,0.024135005
lowz,3431,20.0,48.11,3094.8923372974077,150.0,0.07325,0.435,-0.057,61893.758,171.52551,-12.94996,-19.553204,18.11884,0.0008976543,salt2,,lowz,0.042971287
lowz,3446,20.0,135.84,1928.4764195056785,150.0,0.11515,0.865,0.309,61898.617,90.28518,-29.056683,-18.595058,20.12004,0.0001421112,salt2,,lowz,0.04412962
lowz,3451,20.0,113.2,701.2409144302571,150.0,0.12025,0.775,0.093,61899.516,72.86916,-46.09101,-19.178556,19.6378,0.0002215768,salt2,,lowz,0.022249809
lowz,3456,20.0,113.2,1143.3302688567705,150.0,0.12915,-1.535,-0.103,61901.23,44.063225,-12.576998,-19.386408,19.597355,0.00022998669,salt2,,lowz,0.039305925
lowz,3462,20.0,135.84,3713.5626200286615,150.0,0.13335,0.28,0.072,61902.133,205.68367,-4.070293,-19.127522,19.931513,0.00016905947,salt2,,lowz,0.038746744
lowz,3489,20.0,67.92,3324.408665685089,150.0,0.09135,0.425,-0.052,61895.363,356.43768,-26.944664,-19.540194,18.638056,0.00055644516,salt2,,lowz,0.021821668
lowz,3535,20.0,50.94,3096.9452777722177,150.0,0.07535,-0.06,-0.079,61893.91,131.93694,-2.5260904,-19.589195,18.147358,0.00087438244,salt2,,lowz,0.029705139
lowz,3551,20.0,101.88,2506.232100985687,150.0,0.09625,-0.595,0.182,61895.92,29.625908,-8.294404,-18.643122,19.655699,0.00021795437,salt2,,lowz,0.028988639
lowz,3552,20.0,16.98,3205.2507314489903,150.0,0.03275,-0.085,-0.032,61892.164,163.8739,-3.9112668,-19.509811,16.3519,0.004569672,salt2,,lowz,0.043121997
lowz,3567,20.0,158.48000000000002,627.688632585757,150.0,0.10065,-0.595,0.555,61896.473,182.00719,-8.356388,-17.432543,20.969685,6.497872e-05,salt2,,lowz,0.03719848
lowz,3570,20.0,53.77,553.7179054429405,150.0,0.07595,0.975,0.034,61893.953,169.50906,-17.61759,-19.248352,18.506319,0.00062822783,salt2,,lowz,0.049554344
lowz,3571,20.0,73.58,2715.344068655752,150.0,0.10375,0.3,-0.123,61896.88,20.812529,-45.17832,-19.657999,18.814545,0.00047296286,salt2,,lowz,0.013971666
lowz,3615,20.0,59.43,870.9969081431123,150.0,0.08375,0.155,-0.059,61894.6,352.26462,-26.66998,-19.42469,18.553812,0.00060133944,salt2,,lowz,0.023007527
lowz,3620,20.0,147.16,1632.7026898937404,150.0,0.14725,-0.47,0.013,61905.516,60.60414,-18.027058,-19.1675,20.125729,0.0001413687,salt2,,lowz,0.032405958
lowz,3626,20.0,135.84,1260.7287221528616,150.0,0.12875,-2.735,-0.065,61901.15,77.986534,-63.06754,-19.09334,19.883133,0.00017676299,salt2,,lowz,0.036574602
lowz,3628,20.0,124.52000000000001,583.120995457192,150.0,0.13715,1.61,0.101,61902.99,77.86785,-46.47835,-19.175997,19.949251,0.00016631994,salt2,,lowz,0.020830803
lowz,3637,20.0,8.49,1671.7800911749728,150.0,0.04205,-1.27,0.029,61892.34,4.7001653,-19.072136,-19.222237,17.196894,0.002098395,salt2,,lowz,0.031281326
lowz,3638,20.0,22.64,1549.2724744096458,150.0,0.03825,-1.14,0.015,61892.258,69.83541,-47.727306,-18.946157,17.26134,0.0019774665,salt2,,lowz,0.013315596
lowz,3642,20.0,101.88,2274.2267615385013,150.0,0.11195,0.585,0.061,61898.094,171.75735,-8.621452,-19.270834,19.378551,0.0002813352,salt2,,lowz,0.04617
lowz,3672,20.0,158.48000000000002,2114.755069434258,150.0,0.14875,-0.375,0.044,61905.92,82.5991,-34.411854,-19.048237,20.269014,0.0001238907,salt2,,lowz,0.02512919
lowz,3688,20.0,101.88,1891.5613013016773,150.0,0.10515,-0.305,0.11,61897.074,323.68057,-57.85093,-18.96078,19.54287,0.0002418225,salt2,,lowz,0.04806243
lowz,3701,20.0,124.52000000000001,763.4016776961228,150.0,0.12455,0.405,0.087,61900.32,347.05695,-38.51266,-19.123037,19.775604,0.00019516566,salt2,,lowz,0.019083561
lowz,3703,20.0,73.58,264.7823942092162,150.0,0.09285,-0.435,-0.008,61895.523,350.23175,-38.48085,-19.342262,18.873535,0.00044795085,salt2,,lowz,0.023098413
lowz,3710,20.0,192.44,1122.7270214753485,150.0,0.14575,0.33,0.332,61905.113,36.55505,-26.315985,-18.396631,20.872343,7.10735e-05,salt2,,lowz,0.018308155
lowz,3725,20.0,169.8,707.1122359423798,150.0,0.14535,-1.7,0.062,61905.0,14.407823,-18.018559,-18.869358,20.393108,0.000110509885,salt2,,lowz,0.022596784
lowz,3728,20.0,147.16,1077.2144442940405,150.0,0.14355,0.345,0.053,61904.55,41.49216,-49.791893,-19.279747,19.95323,0.00016571161,salt2,,lowz,0.032275148
lowz,3735,20.0,113.2,794.7375042317758,150.0,0.12185,0.46,0.093,61899.81,10.805556,-36.202404,-19.297186,19.550108,0.00024021594,salt2,,lowz,0.018700007
lowz,3749,20.0,124.52000000000001,3060.3669808083864,150.0,0.13775,-0.03,-0.048,61903.133,153.45134,-4.5386157,-19.267687,19.867859,0.00017926749,salt2,,lowz,0.043728046
lowz,3761,20.0,147.16,2638.303676912727,150.0,0.09785,0.785,0.579,61896.11,43.549324,-16.412308,-17.486769,20.850163,7.254039e-05,salt2,,lowz,0.03090259
lowz,3771,20.0,147.16,399.27323712590794,150.0,0.14485,1.415,0.162,61904.89,48.565174,-23.419168,-18.912554,20.341757,0.00011586234,salt2,,lowz,0.02483842
lowz,3773,20.0,113.2,837.9883602055625,150.0,0.13685,0.73,-0.034,61902.938,76.543526,-37.802773,-19.504337,19.615746,0.00022612406,salt2,,lowz,0.027932338
lowz,3789,20.0,87.73,2056.733264341645,150.0,0.10305,-0.77,-0.041,61896.78,337.64728,-24.33516,-19.353558,19.103285,0.0003625193,salt2,,lowz,0.026912801
lowz,3824,20.0,82.07000000000001,590.5832063536084,150.0,0.09205,-1.545,-0.004,61895.434,343.2649,-40.58811,-19.27708,18.918762,0.0004296745,salt2,,lowz,0.018944655
lowz,3838,20.0,101.88,1348.094727389634,150.0,0.12265,-0.23,-0.062,61899.953,37.747322,-19.90236,-19.41142,19.451197,0.00026312744,salt2,,lowz,0.024402086
lowz,3851,20.0,203.76,1539.6937676007285,150.0,0.12895,-1.9,0.355,61901.188,339.42343,-65.32552,-18.03411,20.946012,6.641097e-05,salt2,,lowz,0.040133484
lowz,3872,20.0,56.6,1234.4141017646434,150.0,0.07215,1.03,0.175,61893.68,324.14404,-20.99813,-18.952421,18.68512,0.0005328405,salt2,,lowz,0.042377714
lowz,3874,20.0,87.73,2356.0112831431643,150.0,0.10235,-0.4,-0.004,61896.69,81.84017,-41.28888,-19.255135,19.185904,0.00033595675,salt2,,lowz,0.03184475
lowz,3909,20.0,147.16,1923.9073872426384,150.0,0.14705,-0.485,-0.021,61905.445,348.64197,-25.10537,-19.117247,20.172762,0.00013537549,salt2,,lowz,0.026720082
lowz,3991,20.0,101.88,905.647560808259,150.0,0.11395,1.315,0.108,61898.41,21.215647,-39.66075,-19.198782,19.491879,0.0002534508,salt2,,lowz,0.016861528
lowz,3996,20.0,147.16,912.2392396561436,150.0,0.14695,0.05,0.035,61905.438,58.2564,-31.045782,-19.098429,20.189966,0.00013324713,salt2,,lowz,0.013805101
lowz,4003,20.0,79.24000000000001,837.6734667175315,150.0,0.09015,0.27,0.095,61895.24,33.714252,-52.417152,-19.001083,19.146702,0.00034830856,salt2,,lowz,0.030059764
lowz,4007,20.0,101.88,793.2803447793804,150.0,0.12755,0.635,-0.031,61900.906,73.447136,-47.026264,-19.36444,19.59004,0.00023154129,salt2,,lowz,0.03452894
lowz,4015,20.0,113.2,1425.7806819720013,150.0,0.10145,0.69,0.348,61896.57,7.031502,-28.505,-18.305838,20.114729,0.00014280809,salt2,,lowz,0.023277951
lowz,4021,20.0,70.75,1516.4615156990717,150.0,0.08845,-0.17,0.028,61895.055,72.623245,-24.992666,-19.11217,18.991795,0.00040172314,salt2,,lowz,0.038499005
